X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID
-77.0438710580811,38.9061148376567,454755,PM3500466,0116    0077,3500466,1200 Nineteenth Street Benchmarking,,,2020,In Compliance,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,1200 19th St. NW,WASHINGTON,DC,20036,1964,Office,Office,321408,354926.0,85.0,35.6,35.6,94.3,94.3,1162.7,3.3,,5820.6,10982.5463231,0.0,Whole Property,,0.0,0.0,0.0,0.0,3381760.8,259677.2,196055.4,82885.2,3753.2,26085.2,58056.2,72802.5,83024.8,80328.1,72490.3,80182.4,82914.2,1356514.5,1224545.8,1018625.2,619962.7,735633.1,963505.3,1156854.1,1078275.7,987858.8,870517.1,761408.4,764868.6,38.90610705,-77.04386876,241069,396194.980144206,137584.147615144,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0438710580811,38.9061148376567,454756,PM3500466,0116    0077,3500466,1200 Nineteenth Street Benchmarking,,,2021,In Compliance,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,1200 19th St. NW,WASHINGTON,DC,20036,1964,Office,Office,321408,354926.0,88.0,35.1,35.1,93.3,93.3,1116.5,3.1,,4081.9,10299.361261,0.0,Whole Property,,0.0,0.0,0.0,0.0,3351447.2,51672.5,61194.9,77530.6,81597.8,85361.4,87658.6,90830.1,90397.0,91016.1,113306.7,102792.1,96578.5,805661.2,810883.2,750293.5,728289.1,905151.0,1075085.3,1286561.2,1217253.4,1085119.8,980292.9,875722.1,914826.6,38.90610705,-77.04386876,241069,396194.980144206,137584.147615144,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0273835321964,38.8995319575211,454779,PM3500628,0319    0822,3500628,Gaslight Building,,,2018,In Compliance,1100 H ST NW,1100 H STREET LLC,2,1100 Hst,WASHINGTON,DC,20005,1942,Office,Office,146986,146986.0,40.0,88.3,87.0,219.2,215.8,1141.9,7.8,,1759.0,23524.02913,0.0,Whole Property,Whole Building,0.0,0.0,0.0,0.0,3114065.6,548852.5,258017.5,253449.5,145265.8,47027.0,34947.0,35928.6,35859.1,45342.3,156419.9,343657.4,447636.2,703255.7,630358.3,704388.4,741258.5,984667.2,1173532.3,1212574.4,1209732.9,1139256.3,808053.8,644497.4,673618.0,38.89952417,-77.02738124,811771,397624.829613941,136852.836751162,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0273835321964,38.8995319575211,454780,PM3500628,0319    0822,3500628,Gaslight Building,,,2019,In Compliance,1100 H STREET NW,1100 H STREET LLC,2,1100 Hst,WASHINGTON,DC,20005,1942,Office,Office,146986,146986.0,38.0,89.5,87.8,222.7,216.2,1158.9,7.9,,2850.0,23357.44068,0.0,Whole Property,,0.0,0.0,0.0,0.0,3168880.0,424344.2,346599.0,291099.2,148804.8,82254.0,69194.1,71526.6,71692.0,72042.8,156248.9,265140.6,336797.9,686410.7,625691.2,702579.4,816519.0,986998.5,1056669.6,1209443.7,1245779.7,1139852.5,962621.2,708537.9,671116.5,38.89952417,-77.02738124,811771,397624.829613941,136852.836751162,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0273835321964,38.8995319575211,454781,PM3500628,0319    0822,3500628,Gaslight Building,,,2020,In Compliance,1100 H ST NW,1100 H STREET LLC,2,1100 Hst,WASHINGTON,DC,20005,1942,Office,Office,146986,146986.0,46.0,87.2,87.5,199.6,200.6,1067.2,7.3,,1688.8,37424.21656,0.0,Whole Property,,0.0,0.0,0.0,0.0,2659318.2,355993.5,326031.0,251985.3,177170.3,135693.2,72250.7,71816.7,71834.1,729959.5,893989.7,183764.8,471932.8,680320.2,639816.7,624753.5,640467.5,887805.2,1027145.0,1160128.5,1139892.0,869261.5,597725.5,417670.0,388609.0,38.89952417,-77.02738124,811771,397624.829613941,136852.836751162,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0273835321964,38.8995319575211,454782,PM3500628,0319    0822,3500628,Gaslight Building,,,2021,Incomplete Report,1100 H ST NW,1100 H STREET LLC,2,1100 Hst,WASHINGTON,DC,20005,1942,Office,Office,146986,146986.0,66.0,62.9,62.8,140.3,137.7,738.9,5,,1803.2,29947.68115,0.0,Whole Property,,0.0,0.0,0.0,0.0,1830124.6,585867.3,572571.1,567536.4,86975.4,70188.8,62184.4,95021.5,113190.7,67631.3,84426.1,206073.4,483101.9,390411.1,357794.8,395813.7,412208.4,584304.7,664954.0,704998.4,717671.7,672885.6,565798.8,402769.9,374775.0,38.89952417,-77.02738124,811771,397624.829613941,136852.836751162,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0406402261084,38.9040804778891,454836,PM3496813,0161    0030,3496813,Eleven Hundred Connecticut Avenue,,,2018,In Compliance,1100 - 1106 CONNECTICUT AV NW,ELEVEN HUNDRED CONN AVE ASSOCIATES LLC,2,"1100 Connecticut Avenue, NW",WASHINGTON,DC,20036,1968,Office,Office,232614,182213.0,57.0,76.3,76.2,171.3,170.7,1142.9,6.3,,3124.3,44058.880304000013,0.0,Whole Property,,0.0,0.0,0.0,0.0,2783161.1,1143259.8,665616.3,572557.8,251487.6,30196.1,11136.8,10143.9,10988.2,11772.9,135540.2,616127.3,947060.9,829908.4,645622.0,714954.1,712794.7,807275.3,901800.8,979057.3,919951.8,878386.5,739692.0,645901.4,720802.8,38.90407269,-77.04063793,243303,396475.110271112,137358.187457235,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0406972262882,38.9039477577751,454837,PM3496813,0161    0030,3496813,Eleven Hundred Connecticut Avenue,,,2019,In Compliance,1741 L STREET NW,ELEVEN HUNDRED CONN AVE ASSOCIATES LLC,2,"1100 Connecticut Avenue, NW",WASHINGTON,DC,20036,1968,Office,Office,232614,182213.0,62.0,69.7,69.4,158.9,157.1,1054.8,5.8,,2618.2,37700.99589,0.0,Whole Property,,0.0,0.0,0.0,0.0,2616839.1,935451.0,778351.7,511654.9,153607.5,30081.5,10603.7,9837.3,10276.4,14839.2,169265.3,478636.4,667494.6,703260.4,632406.2,671208.9,642977.2,782864.4,916101.7,1010889.6,909906.0,754278.9,653477.0,605265.0,646020.8,38.90393997,-77.04069493,243303,396470.159585874,137343.456666678,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0406972262882,38.9039477577751,454839,PM3496813,0161    0030,3496813,Eleven Hundred Connecticut Avenue,,,2021,In Compliance,1741 L ST NW,ELEVEN HUNDRED CONN AVE ASSOCIATES LLC,2,"1100 Connecticut Avenue, NW",WASHINGTON,DC,20036,1968,Office,Office,232614,157294.0,62.0,58.7,61.3,122.5,124.1,707.8,4.5,,1448.9,37748.706649,0.0,Whole Property,,0.0,0.0,0.0,0.0,1601221.3,987347.9,798237.8,408888.1,137325.6,48130.7,14123.0,15317.4,15401.0,21176.4,135303.6,423373.3,770245.8,396460.9,337239.9,396839.7,371536.2,462062.0,563545.2,641436.0,612650.9,530602.5,402964.2,339868.8,408161.5,38.90393997,-77.04069493,243303,396470.159585874,137343.456666678,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0452967180319,38.904047326965,454941,PM3501305,0100    0120,3501305,2001 L Street,,,2018,In Compliance,2001 L ST NW,2001 L STREET LLC,2,2001 L Street N.W.,WASHINGTON,DC,20036,1986,Office,Office,161347,179732.0,69.0,55.3,55.3,151.2,151.2,935.4,5.2,,3246.8,3742.929609,0.0,Whole Property,Whole Property,0.0,0.0,0.0,0.0,2803570.1,31831.4,28588.9,32999.6,31459.0,31814.7,28833.9,29317.1,29619.9,29950.5,32179.1,33232.9,34465.9,998840.8,789124.9,806718.4,679493.7,703998.5,736327.4,775560.4,821885.4,783478.0,764209.5,820186.7,885958.6,38.90403954,-77.04529442,240944,396071.209612417,137354.69763977,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0452967180319,38.904047326965,454942,PM3501305,0100    0120,3501305,2001 L Street,,,2019,In Compliance,2001 L STREET NW,2001 L STREET LLC,2,2001 L Street N.W.,WASHINGTON,DC,20036,1986,Office,Office,161347,179732.0,70.0,53.3,53.3,145.2,145.2,899.5,5,,2967.0,4224.76854,0.0,Whole Property,,0.0,0.0,0.0,0.0,2685610.0,34892.7,34150.0,36739.8,35869.7,37456.5,34320.2,34324.6,35782.2,33998.7,35427.2,35092.6,34422.9,921594.9,799819.8,787898.8,712455.3,739625.9,758556.7,815233.1,820889.0,729039.9,692000.2,655795.4,730393.5,38.90403954,-77.04529442,240944,396071.209612417,137354.69763977,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0452967180319,38.904047326965,454943,PM3501305,0100    0120,3501305,2001 L Street,,,2020,In Compliance,2001 L ST NW,2001 L STREET LLC,2,2001 L Street N.W.,WASHINGTON,DC,20036,1986,Office,Office,161347,179740.0,72.0,40.8,40.8,111.2,111.2,688.2,3.8,,1840.5,3050.266941,0.0,Whole Property,,0.0,0.0,0.0,0.0,2057739.6,34634.3,31171.4,27542.7,20195.6,18326.5,9170.3,11388.6,30536.3,24139.2,33013.3,32862.9,32045.6,752741.7,638187.8,570133.3,407859.6,470489.1,586767.6,737520.7,723678.1,576102.0,536579.2,452676.3,568272.9,38.90403954,-77.04529442,240944,396071.209612417,137354.69763977,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0452967180319,38.904047326965,454944,PM3501305,0100    0120,3501305,2001 L Street,,,2021,In Compliance,2001 L ST NW,2001 L STREET LLC,2,2001 L Street N.W.,WASHINGTON,DC,20036,1986,Office,Office,161347,179732.0,65.0,50.0,50.0,135.8,135.8,817.0,4.5,,2107.5,4246.6446799999994,0.0,Whole Property,,0.0,0.0,0.0,0.0,2507605.8,32287.9,30026.4,33336.4,34620.2,37502.1,36929.6,36507.3,34799.7,34819.7,38838.1,38731.9,36265.2,789816.5,701386.4,663997.1,622679.7,592391.4,759821.7,808152.6,780379.1,825605.1,668699.5,581845.9,761177.0,38.90403954,-77.04529442,240944,396071.209612417,137354.69763977,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0793813715769,38.9500044449742,455101,PM3504833,1769    0031,3504833,"Jemal's Tower, LLC",,,2019,In Compliance,4001 BRANDYWINE ST NW,JEMAL'S TOWER LLC,3,"4001 Brandywine Street, NW",WASHINGTON,DC,20016,1952,Office,Office,164868,89335.0,62.0,59.7,60.1,159.5,159.9,493.9,5.5,,3072.5,3919.1998852,0.0,Whole Property,,0.0,0.0,0.0,0.0,1448709.7,76470.0,92040.0,50310.0,8390.0,6250.0,3450.0,2890.0,820.0,5290.0,6090.0,50920.0,89000.0,416537.1,477407.0,409439.9,382143.9,375047.0,424998.6,383781.9,465396.8,436637.1,376742.7,393522.9,401343.4,38.94999665,-77.07937906,265171,393119.180422554,142458.347537164,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0793813715769,38.9500044449742,455102,PM3504833,1769    0031,3504833,"Jemal's Tower, LLC",,,2020,In Compliance,4001 BRANDYWINE ST NW,JEMAL'S TOWER LLC,3,"4001 Brandywine Street, NW",WASHINGTON,DC,20016,1952,Office,Office,164868,89335.0,58.0,48.0,48.6,127.7,128.3,384.5,4.3,,1461.1,3428.600775,0.0,Whole Property,,0.0,0.0,0.0,0.0,1156133.8,79870.5,63342.7,52553.1,25686.6,17594.6,4776.6,5371.5,5753.6,5966.1,12760.4,29602.4,39582.1,452209.4,422948.2,366803.8,300627.9,242477.2,220374.3,308318.6,336044.3,318261.0,335788.6,329121.6,311754.3,38.94999665,-77.07937906,265171,393119.180422554,142458.347537164,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0793813715769,38.9500044449742,455103,PM3504833,1769    0031,3504833,"Jemal's Tower, LLC",,,2021,In Compliance,4001 BRANDYWINE ST NW,JEMAL'S TOWER LLC,3,"4001 Brandywine Street, NW",WASHINGTON,DC,20016,1952,Office,Office,164868,89335.0,49.0,52.9,53.3,141.9,142.4,426.4,4.8,,1432.6,3208.500654,0.0,Whole Property,,0.0,0.0,0.0,0.0,1292074.8,78449.9,90673.1,38158.6,24760.4,12103.0,5654.9,5699.9,5975.0,5963.2,7050.8,12660.6,33700.5,419423.5,360795.1,342936.6,349378.5,301767.5,305090.7,410876.5,377589.0,393526.5,392704.3,371345.1,383126.5,38.94999665,-77.07937906,265171,393119.180422554,142458.347537164,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0263109233477,38.9200987512322,455162,PM3511931,0330    0800,3511931,HU Service Building,,,2018,In Compliance,1000 FLORIDA AV NW,HOWARD UNIVERSITY  (LAND ONLY),1,2244 10th Street NW,WASHINGTON,DC,20001,1930,Office,Office,218339,233173.0,89.0,62.3,62.2,106.7,105.8,1005.8,4.3,,5731.4,90374.2436141,0.0,Whole Property,Whole Property,0.0,0.0,0.0,0.0,1609926.3,2252728.9,1977118.1,2054297.6,955505.2,3610.7,3876.1,3662.7,3844.8,5003.2,6508.6,392486.6,1378781.8,338747.8,304397.2,309564.7,303213.4,464387.6,599337.6,683068.0,688717.7,571382.4,448783.7,404932.9,376536.2,38.92009096,-77.02630863,301070,397718.530533771,139135.891903908,2022-06-05T09:01:31Z,2022-04-29T00:00:00Z,
-77.0406460563867,38.9091324380743,455307,PM3509604,0157    0864,3509604,Brookings Institution,,,2018,In Compliance,1775 MASSACHUSETTS AV NW,BROOKINGS INSTITUTION,2,1775 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,112278.0,69.0,76.0,74.7,151.4,148.4,641.3,5.7,,1891.1,37969.19858,0.0,Whole Property,Whole Property,0.0,0.0,0.0,42894.5,1346310.9,868578.7,549254.6,502766.3,190071.7,84894.5,48296.8,43222.3,41915.2,49337.3,166569.7,506046.3,745966.5,317546.1,282795.8,306645.6,320146.2,397795.8,457206.2,507647.6,493604.5,451771.7,385860.2,333881.4,338712.4,38.90912465,-77.04064376,241731,396474.854268358,137918.996349719,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0406460569977,38.9090546086637,455308,PM3509604,0157    0864,3509604,Brookings Institution,,,2019,In Compliance,1755 MASSACHUSETTS AVENUE NW,BROOKINGS INSTITUTION,2,1775 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,112278.0,70.0,71.7,72.6,145.6,144.1,611.7,5.4,,1927.5,33786.65306,0.0,Whole Property,,0.0,0.0,0.0,47178.1,1323555.4,625576.0,491697.9,540898.0,171573.7,53139.8,45392.9,42821.1,42163.3,45113.8,211774.4,472901.4,635612.9,316663.0,284066.8,319524.4,324624.8,399923.7,461486.5,513992.7,492546.9,423855.1,363554.4,308068.3,307664.9,38.90904682,-77.04064376,241731,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0406460569977,38.9090546086637,455309,PM3509604,0157    0864,3509604,Brookings Institution,,,2020,In Compliance,1755 MASSACHUSETTS AVE NW,BROOKINGS INSTITUTION,2,1775 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,112278.0,84.0,44.3,49.0,87.0,91.9,367.1,3.3,,889.0,22289.624157,0.0,Whole Property,,0.0,0.0,0.0,44100.0,761443.0,577995.2,509221.8,292695.9,33860.6,24844.3,16560.7,10640.6,5233.6,4953.7,49864.8,221278.6,481812.5,305885.5,288948.4,231643.0,147994.0,169509.6,225254.4,296091.5,297558.4,194472.1,126597.5,140194.6,173894.8,38.90904682,-77.04064376,241731,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0406460569977,38.9090546086637,455310,PM3509604,0157    0864,3509604,Brookings Institution,,,2021,In Compliance,1755 MASSACHUSETTS AVE NW,BROOKINGS INSTITUTION,2,1775 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,112278.0,82.0,47.4,50.3,93.0,96.0,385.6,3.4,,717.1,24092.043496,0.0,Whole Property,,0.0,0.0,0.0,41981.1,813258.1,615913.8,574489.5,274328.6,51665.2,7369.8,6702.1,5934.1,6220.8,6612.3,73368.3,271235.2,515364.8,189516.0,170281.1,158406.2,125900.2,179169.4,273741.5,342473.1,358202.5,312015.8,250573.7,199606.5,214950.9,38.90904682,-77.04064376,241731,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.0830517931943,38.9566619768827,455316,PM3509608,1666    0805; 1666    0807,3509608,5151 Wisconsin Ave,,,2018,In Compliance,5151 WISCONSIN AV NW,ALEXANDRA B SHRAKE,3,"5151 Wisconsin Avenue, NW",WASHINGTON,DC,20016,1963,Office,Office,108724,104325.0,1.0,270.8,271.6,658.0,658.9,2449.3,23.5,,93.9,59700.60395,0.0,Whole Property,Whole Building,0.0,0.0,0.0,0.0,6529352.0,616718.8,568220.3,654253.6,610092.5,479307.1,446830.9,313216.3,381976.5,331678.5,396161.0,534309.2,637295.6,1987692.0,1909210.9,1933566.9,1919126.0,2258491.1,2144993.4,1898235.2,1959474.8,1510372.9,1716218.6,1488384.1,1552385.6,38.95665418,-77.08304948,266466,392801.689628185,143197.676858845,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0830517931943,38.9566619768827,455317,PM3509608,1666    0807,3509608,5151 Wisconsin Ave,,,2019,In Compliance,5151 WISCONSIN AVENUE NW,NATIONAL SAVINGS AND TRUST COMPANY TRUSTEE,3,"5151 Wisconsin Avenue, NW",WASHINGTON,DC,20016,1963,Office,Office,108724,104325.0,1.0,236.5,237.9,566.6,568.1,2118.7,20.3,,111.6,56911.6406,0.0,Whole Property,,0.0,0.0,0.0,0.0,5562096.2,731072.9,692517.6,647740.4,503516.1,440509.9,395319.2,334254.2,329139.9,319662.9,381529.3,441206.3,474695.4,1846156.0,1833942.7,1741750.5,1566874.1,1536797.7,1514008.5,1495702.9,1475086.6,1526791.3,1504794.8,1468773.8,1467195.8,38.95665418,-77.08304948,266466,392801.689628185,143197.676858845,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0830517931943,38.9566619768827,455318,PM3509608,1666    0807,3509608,5151 Wisconsin Ave,,,2020,In Compliance,5151 WISCONSIN AVE NW,"SHRAKE, ALEXANDRA B",3,"5151 Wisconsin Avenue, NW",WASHINGTON,DC,20016,1963,Office,Office,108724,104325.0,1.0,214.4,215.6,525.2,526.5,1950.0,18.7,,53.7,44831.03184999,0.0,Whole Property,,0.0,0.0,0.0,0.0,5242246.4,532262.9,468318.2,442858.4,423610.4,366721.1,311471.2,294220.3,286633.0,308802.4,311704.1,300078.8,436422.3,1523806.0,1357599.1,1445558.8,1481201.6,1441328.9,1700087.5,1469321.0,1515733.9,1572688.3,1449530.2,1380016.9,1549675.0,38.95665418,-77.08304948,266466,392801.689628185,143197.676858845,2022-06-05T09:01:31Z,2022-05-27T00:00:00Z,
-77.0406460563867,38.9091324380743,455444,PM3512309,0157    0864,3512309,Brookings Institution Annex,,,2018,In Compliance,1775 MASSACHUSETTS AV NW,BROOKINGS INSTITUTION,2,1755 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,67068.0,46.0,97.9,97.4,205.1,203.3,511.6,7.6,,1304.7,25572.813866,0.0,Whole Property,Whole Property,0.0,0.0,0.0,23643.1,1150583.6,569454.1,403042.3,409625.2,246623.0,21161.0,4479.1,4402.0,4442.9,9925.2,99286.4,340418.4,444421.7,300583.6,271853.1,290943.7,287477.7,329484.8,355685.2,399968.6,401696.8,380382.8,337948.7,279720.8,290046.0,38.90912465,-77.04064376,279379,396474.854268358,137918.996349719,2022-06-05T09:01:31Z,2022-06-03T00:00:00Z,
-77.0406460569977,38.9090546086637,455445,PM3512309,0157    0864,3512309,Brookings Institution Annex,,,2019,In Compliance,1755 MASSACHUSETTS AVENUE NW,BROOKINGS INSTITUTION,2,1755 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,67068.0,38.0,93.6,94.9,197.0,196.0,489.7,7.3,,1058.4,23915.982044,0.0,Whole Property,,0.0,0.0,0.0,27247.4,1110714.6,574113.6,653442.7,302842.8,84636.5,5200.9,4719.9,4609.3,4304.6,5258.0,105359.6,264596.1,382514.2,288453.7,262509.5,282088.7,285210.6,335514.2,366844.6,410883.7,395225.6,345951.5,301969.1,254505.8,260601.7,38.90904682,-77.04064376,279379,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-06-03T00:00:00Z,
-77.0406460569977,38.9090546086637,455446,PM3512309,0157    0864,3512309,Brookings Institution Annex,,,2020,In Compliance,1755 MASSACHUSETTS AVE NW,BROOKINGS INSTITUTION,2,1755 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,67068.0,61.0,58.5,58.5,132.4,132.4,319.6,4.8,,988.8,11140.1374095,0.0,Whole Property,,0.0,0.0,0.0,26490.0,797599.9,379336.9,253050.7,3462.3,5563.0,6766.5,3080.0,3174.5,2339.7,656.1,21138.7,112728.0,322717.3,259460.2,245512.0,227907.2,177542.6,196794.8,241496.8,291739.6,274852.5,221129.3,191646.5,188391.4,204938.4,38.90904682,-77.04064376,279379,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-06-03T00:00:00Z,
-77.0406460569977,38.9090546086637,455447,PM3512309,0157    0864,3512309,Brookings Institution Annex,,,2021,In Compliance,1755 MASSACHUSETTS AVE NW,BROOKINGS INSTITUTION,2,1755 Massachusetts Avenue N.W.,WASHINGTON,DC,20036,1959,Office,Office,173315,67068.0,43.0,63.9,67.9,135.3,139.5,327.1,4.9,,741.5,15849.3391318,0.0,Whole Property,,0.0,0.0,0.0,24661.2,766711.9,481553.9,443215.2,215651.2,36165.9,2604.2,2317.1,2259.5,2119.0,1760.3,26967.6,119551.0,250769.0,213899.8,191602.0,189792.5,161949.4,179555.0,235218.7,284681.6,280544.1,250598.4,220358.1,190318.1,217503.6,38.90904682,-77.04064376,279379,396474.850421733,137910.356582528,2022-06-05T09:01:31Z,2022-06-03T00:00:00Z,
-77.0215489115424,38.9197353017799,455567,PM3513020,3065    0036,3513020,Howard Center/ Book Store,,,2018,In Compliance,2225 GEORGIA AVE NW,HOWARD UNIVERSITY,1,2225 Georgia Ave. NW,WASHINGTON,DC,20059,1975,Office,Office,122766,90157.0,13.0,118.2,118.2,321.0,321.0,998.1,11.1,,1117.8,5039.6669382,0.0,Whole Property,Whole Property,0.0,0.0,0.0,0.0,2974309.7,34062.5,52531.3,80479.7,58038.3,18470.1,3410.2,411.1,889.6,2868.0,36672.4,97494.1,118639.5,771225.4,895930.1,980018.0,816241.1,990237.9,1028596.6,1074245.0,1071539.2,973953.1,605191.8,500883.0,440284.8,38.91972751,-77.02154662,284300,398131.479807739,139095.437654722,2022-06-05T09:01:31Z,2022-03-09T00:00:00Z,
-77.0216229819215,38.9206164817849,455580,PM3513078,3064    0044,3513078,Wonder Plaza,,,2018,In Compliance,2301 GEORGIA AVE NW,HOWARD UNIVERSITY  (LAND ONLY),1,"2301 Georgia Avenue, NW",WASHINGTON,DC,20001,1906,Office,Office,119700,110000.0,16.0,89.2,89.0,238.8,237.9,960.8,8.7,,1550.3,6990.491813,0.0,Whole Building,Whole Property,0.0,0.0,0.0,0.0,2672167.6,85524.0,118093.0,98068.0,135673.0,74718.0,10666.0,64.0,36.0,0.0,1968.0,22483.0,107380.0,1009840.2,1034269.9,919086.1,1010490.0,987360.2,1073540.1,1145330.0,1210519.9,1202240.1,1108830.0,1016559.9,962771.3,38.92060869,-77.02162069,229522,398125.079633946,139193.257573562,2022-06-05T09:01:31Z,2022-02-04T00:00:00Z,
-77.0629520537644,38.9030830364797,455659,PM3514246,1188    0118,3514246,Waterfront,,,2018,In Compliance,1010 - 1014 WISCONSIN AV NW,WATERFRONT CENTER LP,2,1010-1014 Wisconsin Ave NW,WASHINGTON,DC,20007,1985,Office,Office,320940,207863.0,43.0,82.5,82.7,227.0,227.7,1621.0,7.8,,3407.2,4678.730808,0.0,Whole Property,Whole Building,0.0,0.0,0.0,0.0,4887666.2,29093.1,26625.2,28643.8,24475.9,18754.4,20228.3,20225.2,30641.9,67974.2,89706.1,86808.2,24696.7,2178550.0,1721181.7,1797757.0,1382551.1,967698.8,944376.7,1022667.9,1062018.1,907523.7,1150223.7,1683492.8,1858677.6,38.90307525,-77.06294975,278784,394539.731237944,137248.561598877,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
-77.063603843708,38.9030249867116,455660,PM3514246,1188    0118,3514246,Waterfront,,,2019,In Compliance,1010 - 1014 WISCONSIN AV NW,WATERFRONT CENTER LP,2,1010-1014 Wisconsin Ave NW,WASHINGTON,DC,20007,1985,Office,Office,320940,207863.0,46.0,78.3,80.3,216.9,222.6,1546.2,7.4,,3330.7,2787.570623,0.0,Whole Property,,0.0,0.0,0.0,0.0,4689367.9,24133.7,22142.5,23596.1,21297.4,21268.1,19911.3,19831.7,19754.6,18681.1,19666.2,28076.2,40398.1,2120732.4,1840510.1,1766702.5,975312.0,874137.1,947730.1,1115761.0,1046722.2,936972.0,1009461.8,1557987.4,1808096.6,38.9030172,-77.06360154,278784,394483.190415731,137242.156769147,2022-06-05T09:01:31Z,2022-05-04T00:00:00Z,
